meter_id,X2018_7_1_1h,X2018_7_1_2h,X2018_7_1_3h,X2018_7_1_4h,X2018_7_1_5h,X2018_7_1_6h,X2018_7_1_7h,X2018_7_1_8h,X2018_7_1_9h,X2018_7_1_10h,X2018_7_1_11h,X2018_7_1_12h,X2018_7_1_13h,X2018_7_1_14h,X2018_7_1_15h,X2018_7_1_16h,X2018_7_1_17h,X2018_7_1_18h,X2018_7_1_19h,X2018_7_1_20h,X2018_7_1_21h,X2018_7_1_22h,X2018_7_1_23h,X2018_7_1_24h,X2018_7_1_d,X2018_7_2_d,X2018_7_3_d,X2018_7_4_d,X2018_7_5_d,X2018_7_6_d,X2018_7_7_d,X2018_7_8_d,X2018_7_9_d,X2018_7_10_d,X2018_7_m,X2018_8_m,X2018_9_m,X2018_10_m,X2018_11_m
X110,1.2212372009212298,0.879155362249795,0.7296432102457429,0.6642966145781681,0.635735875480347,0.6232529632569859,0.6177971136362026,0.6154125502785516,0.6143703400268263,0.6139148259364515,0.6137157364665615,0.6136287213382512,0.6135906900322308,0.6135740678624344,0.6135668028863488,0.6135636276163228,0.613562239815507,0.6135616332557219,0.6135613681493979,0.6135612522805836,0.6135612016383284,0.6135611795043485,0.6135611698303507,0.6135611656021804,6.451516160492473,6.435454453580416,6.4193927466683585,6.403331039756301,6.387269332844244,6.371207625932186,6.355145919020129,6.339084212108071,6.323022505196014,6.306960798283956,192.52830726116,177.09300691867278,156.6838674516024,146.72031914797216,127.29094380253726
X111,0.2530307907749788,0.3106353229384041,0.35350120649489475,0.38539946005358405,0.4091362524785793,0.42679976855762275,0.439943911822156,0.4497250053137034,0.45700351620368557,0.46241975323499196,0.4664501962779049,0.4694494134517972,0.47168125336626704,0.4733420565409022,0.4745779279701188,0.4754975903436503,0.4761819486525286,0.47669120760278044,0.47707016797346213,0.477352167852848,0.477562015473143,0.4777181716524979,0.4778343738391916,0.47792084462919276,7.353652853490794,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,11.467125810175848,351.3674271587662,355.4809001154513,344.01377430527543,355.4809001154513,344.01377430527543
X116,0.3275963539083227,0.4669290422574264,0.5769616911661755,0.6638557572272636,0.7324770145678056,0.7866680217613974,0.8294632921261232,0.8632592162182401,0.8899482516071029,0.9110248941053657,0.9276693644853237,0.9408136968547763,0.9511939294181796,0.9593913201293843,0.9658648951732669,0.9709771528812591,0.9750143624132043,0.9782025938631462,0.980720377420816,0.9827087004590909,0.9842789023505487,0.9855189090961715,0.9864981568843411,0.9872714802827985,8.751175393990437,9.884994533128221,10.169809142409692,10.224580107403916,10.217019157295269,10.19256894405384,10.163542468255779,10.1332760224944,10.102673598302827,10.071980138433863,304.32545683345415,276.9875675715774,239.93701047757662,218.88225408208024,183.70606193935282
X120,0.28760365637951135,0.43293877414579685,0.5559319883075909,0.6600178483691305,0.7481029215057567,0.8226469576015089,0.885731577044644,0.9391183993676705,0.9842982359571507,1.0225327205252974,1.0548895398620948,1.0822722486763878,1.1054455010966482,1.12505640341369,1.1416525843344274,1.155697487353219,1.167583312275794,1.177641967284026,1.1861543373747603,1.1933581279911327,1.1994545028774903,1.2046137015180705,1.2089797930247668,1.2126746992249093,10.50193746747053,23.26945011328544,27.46145789922476,28.837836350131266,29.289748115771104,29.43812608826058,29.48684361321574,29.502839230340946,29.508091134403227,29.5098155127791,886.5295609064425,914.8304119331656,885.3197534837087,914.8304119331657,885.3197534837087
X123,0.5620211322416132,0.6952554770306474,0.8023858742882841,0.8885267416055802,0.95779045397968,1.0134836690731708,1.0582651874344315,1.0942728839442046,1.1232257702103734,1.146506060381509,1.1652251582106452,1.1802767155993596,1.1923792956432089,1.2021106769172558,1.2099354366922592,1.216227129907466,1.2212861227267393,1.2253539320540598,1.2286247555785361,1.2312547427946072,1.2333694495970187,1.235069832333801,1.2364370674740341,1.2375364269818976,13.585919037445949,14.294311773578398,14.458462593052914,14.465854936267215,14.428095998172052,14.37733209694812,14.322822364795902,14.267233717678348,14.211334309737703,14.155345393084815,426.88746264793997,374.55533964446647,311.2099173267419,268.6118228308001,208.68393331351592
X124,0.2691508880130064,0.33667723184685927,0.3950213096190859,0.445429610702471,0.48897941397796246,0.5266017580991378,0.5591012935513873,0.5871734398010791,0.6114192133677882,0.6323580429909609,0.6504388451422337,0.666049596040869,0.6795256042714779,0.691156660396811,0.7011932160131398,0.7098517240010531,0.7173192538390963,0.7237574803902136,0.7293061312118418,0.7340859658948764,0.7382013509584261,0.7417424852035146,0.7447873229758035,0.7474032363460805,14.651545472213037,17.71467308886161,18.617447343653886,18.85276625689077,18.881870464313035,18.847263285749364,18.79297205658312,18.732599310869585,18.67034764072826,18.607515464560535,558.5550243317822,504.4703818252818,430.46822641412854,385.1639527639172,315.01039183861445
X125,0.31562737027903287,0.4051613603559949,0.4665259375957955,0.5085804503997079,0.5373979606905168,0.5571415377423325,0.5706649554835944,0.5799244690468525,0.5862610865986932,0.590594065997118,0.5935535562826411,0.5955715230999458,0.5969440778547309,0.5978742042001276,0.5985010469399005,0.5989199895008235,0.599196416991481,0.5993751507458217,0.5994869156799686,0.5995527736496852,0.5995871625062068,0.5995999793616702,0.5995980086625313,0.5995859011304427,11.789933116765322,13.554451504442854,13.984291201535004,14.078935529445179,14.089397846873293,14.078718431627427,14.0627294156973,14.045406930090818,14.02774955275076,14.010008069656214,427.827188258963,413.9287095172998,384.3169045828289,380.32622662054644,351.798372747261
X126,0.10760166290571786,0.16537020817471063,0.1912191482654937,0.2027854375100236,0.20796085462261268,0.21027663124923884,0.21131284171648468,0.21177650134586534,0.21198396909369538,0.2120768019902043,0.21211834071978697,0.21213692751520358,0.21214524430696224,0.21214896571367098,0.21215063088316105,0.2121513759749093,0.2121517093714294,0.21215185855203683,0.21215192530394422,0.21215195517255261,0.2121519685374706,0.2121519745176967,0.21215197719359077,0.2121519783909383,9.189918458919799,3.790357729099895,5.522016046433962,4.966667069352956,5.144769460140839,5.087651390398301,5.105969358375492,5.100094720938935,5.101978738044652,5.101374527062617,161.24277929843663,158.14715863509252,153.0456373887992,158.14715863509252,153.0456373887992
X130,0.39561309556263924,0.3988081073242319,0.40167097030716303,0.4042362142156712,0.40653477909613245,0.40859438851267427,0.41043988392799463,0.41209352432243757,0.41357525466510475,0.41490294647510084,0.4160926133743813,0.4171586042320396,0.41811377622959484,0.41896964993466385,0.41973654825339957,0.42042372093763597,0.42103945614845134,0.42159118042174537,0.42208554824154043,0.4225285223013724,0.42292544542182425,0.4232811049916171,0.42359979070949927,0.4238853463233725,6.928806101943566,7.0311307705680015,7.089596242395922,7.123551087158543,7.143808215523813,7.156410401646996,7.164734638144865,7.170668150791664,7.175265612051074,7.1791164235839,222.6192228198479,225.92174359803494,221.29198483394828,231.41502505130293,226.60806365244457
X132,0.345226854088566,0.3332612706970854,0.3299082423261449,0.328962937835787,0.32869073607409693,0.32860670675485093,0.32857528287989635,0.32855856537072603,0.32854595916975765,0.328534502325155,0.32852336679435096,0.32851232108995776,0.32850130049741516,0.32849028692513565,0.32847927531543925,0.3284682642544021,0.3284572533467481,0.32844624248197374,0.32843523162918686,0.3284242207797512,0.3284132099312524,0.3284021990830155,0.3283911882348518,0.3283801773867086,7.950433599524986,8.121316549299577,8.256107209662366,8.362428654516886,8.446293883795587,8.512445888140457,8.564625888320283,8.605784919641119,8.638250727487637,8.66385941275797,267.7162793196592,271.54198675118715,262.7849351342884,271.54443458794765,262.7849366992409
X133,0.21186216010314143,0.23556115855774556,0.2535819545590263,0.2672850268277486,0.27770488783657854,0.28562818425610914,0.29165308478967156,0.2962344388773268,0.2997181155222033,0.30236711464644894,0.30438142225177006,0.3059131083484991,0.30707780747027946,0.3079634484950122,0.30863689282928,0.30914898210551267,0.3095383764674352,0.3098344732148862,0.3100596261508922,0.31023083318044775,0.3103610195661516,0.31046001371999343,0.31053528919862267,0.31059252891897937,5.142856813935875,5.833799263408679,6.181667979804128,6.357439731369723,6.446882036964678,6.493018679098537,6.517431789166134,6.530947667608178,6.538997139540507,6.544304483824622,200.6617000406043,205.88125927022904,201.5706629086339,210.6981107395197,206.2321320710817
X134,0.517195382418216,0.46723038453766635,0.42920415481338725,0.4002640125461834,0.3782389040745105,0.36147653301530885,0.34871940703394383,0.3390105023253178,0.33162146887225996,0.32599799052851847,0.3217182009073952,0.31846103548744487,0.31598214574937034,0.3140955684524688,0.31265977490243013,0.3115670536438216,0.31073543007998616,0.31010251684023915,0.30962083355651937,0.3092542449449304,0.308975249981458,0.30876291880917844,0.308601322606292,0.30847833862562174,7.13664565659783,7.290609106985876,7.344040812453649,7.362583831215565,7.369019028104651,7.371252308431496,7.372027349367187,7.372296320729526,7.372389664952298,7.372422059270598,228.18450179494025,228.54561757321432,221.17317829665902,228.54561757321432,221.17317829665902
X139,0.5863965488159254,0.5324808431158471,0.49163537112175926,0.46069164960765163,0.43724929836535853,0.41948983683722607,0.40603562012878447,0.395842971722696,0.38812122293705664,0.3822713788206926,0.377839652648844,0.3744822645763469,0.37193877379369233,0.3700118754960413,0.3685520954666379,0.3674461949959994,0.3666083866780857,0.3659736796712606,0.3654928381996505,0.365128562213512,0.3648525939330872,0.3646435258234709,0.36448513995973586,0.36436514996280556,8.70379077405569,8.707300569220866,8.708881755122732,8.709594089814246,8.709915001297288,8.710059574039814,8.710124705015133,8.710154046949661,8.710167265684952,8.710173220812502,270.00389716578286,270.01552119833127,261.3053430951595,270.0155211983315,261.3053430951595
X140,0.6484644193868305,0.587972075645469,0.5407420050539853,0.5038666018192562,0.4750757203597428,0.4525969192483535,0.43504634511549967,0.4213435390420595,0.4106449207025707,0.40229185536977713,0.3957701066504699,0.39067817875774735,0.38670259938776513,0.3835986215506835,0.3811751563104117,0.37928300885348015,0.3778056936688931,0.3766522633975808,0.3757517098768021,0.37504859269325175,0.37449962612724874,0.3740710143714282,0.37373637097307855,0.3734750944155921,11.820001157906654,11.32830331487937,11.065084656082286,10.924898320427033,10.850962888934783,10.812702491371262,10.7936525191128,10.784947048309855,10.781811923226165,10.781676338677656,337.05538434390763,337.96410806194115,330.1402756327612,344.3257949232127,336.2967467992634
X142,0.5963725529994475,0.5583392354288284,0.5312333005212782,0.5119151932894248,0.49814738678158016,0.4883352196907536,0.4813421941159504,0.4763583402702928,0.47280640142934616,0.47027497295641496,0.4684708512075566,0.4671850731105223,0.46626871293923167,0.46561563293618546,0.46515018986724666,0.4648184736159257,0.46458206302409694,0.4644135757470754,0.46429349668336467,0.4642079176307706,0.4641469263637122,0.4641034585460088,0.46407247950151576,0.46405040107088796,11.364607838678314,11.247676637369521,11.182378558619991,11.145914047517264,11.125551111954318,11.114179805108256,11.107829707943356,11.10428361297384,11.102303361458581,11.101197526421055,344.6934703811854,344.09376983877104,332.9939708034008,344.09376983018086,332.9939708034008
X143,0.31260633081291017,0.3100116376901626,0.30930416639604,0.3091205396039032,0.3090823186448796,0.309084458625454,0.30909780177037427,0.3091142546271252,0.30913157066032976,0.30914912628923663,0.3091667484237813,0.3091843890185897,0.3092020347374951,0.3092196818787187,0.30923732941474147,0.3092549770603504,0.3092726247363776,0.3092902724208482,0.30930792010766245,0.3093255677951272,0.30934321548277255,0.309360863170468,0.3093785108581774,0.30939615854589064,6.949282393570368,6.5505629583928515,6.37880197272929,6.307647084309802,6.281088847058667,6.274299404641177,6.276273069742666,6.282131243436379,6.289711341341381,6.298054733474992,198.20494185062833,205.4916680444237,207.05320983148488,222.4182989406596,223.4338203762434
X148,0.3459726675524617,0.3176370449513689,0.2994561488453122,0.2877907978532898,0.2803059955105855,0.27550354540448374,0.2724221644988039,0.2704450677927237,0.26917650947265753,0.268362568401156,0.267840321960139,0.26750523462433007,0.26729023359454634,0.26715228316232104,0.26706377046184565,0.267006978337174,0.2669705389854494,0.26694715851920015,0.2669321569844263,0.2669225315970122,0.26691635569006217,0.26691239306237613,0.2669098505340795,0.2669082191796724,6.884150879498908,6.59357843689341,6.476123546856305,6.428646053567796,6.4094547506918715,6.401697262236502,6.398561538334678,6.3972940192858205,6.396781664056369,6.396574560359282,199.10807303119813,198.2894554546537,191.8930214077289,198.2894554546532,191.8930214077289
X149,0.35894717214813976,0.3497604276736539,0.3474214568284355,0.34682788381508656,0.3466791873056094,0.34664388334199403,0.3466374814879419,0.3466384463609603,0.3466412889054897,0.34664461004115854,0.34664805316274316,0.3466515273767623,0.3466550095157904,0.346658493674788,0.3466619783486464,0.34666546315373536,0.34666894799227305,0.34667243283933635,0.3466759176885727,0.34667940253836294,0.34668288738829434,0.3466863722382617,0.34668985708823824,0.3466933419382171,7.770884374716282,7.615751226998869,7.534751469757117,7.4924590211749855,7.470376841326795,7.458847060403826,7.452827009437593,7.4496837568573255,7.4480425686283915,7.447185654099888,231.51306876894114,230.8337304904416,223.38748111861003,230.83373048923036,223.38748111861003
X155,0.6668896959892225,0.47067769664661807,0.4064393717877721,0.38543044391308506,0.37858177012637517,0.3763714399165963,0.3756804490494584,0.37548713413060036,0.3754568383231054,0.37547994117946276,0.3755205353426821,0.3755668589716533,0.375615059348775,0.3756638744749453,0.37571289096878063,0.37576197342276113,0.3758110774826968,0.3758601886198956,0.3759093020753281,0.37595841629012294,0.3760075307536551,0.3760566452986639,0.37610575987036116,0.37615487445080054,8.306666770955133,8.010931648166862,7.86925199046169,7.806788742427824,7.7850591324887,7.784275047338167,7.79426129916684,7.809785734441214,7.828157942811029,7.84799449624681,248.55863277502453,267.7673401036832,278.69837575134505,308.20930311725476,317.8357593143092
X157,0.2960749449253504,0.2775133139055095,0.2639300356349381,0.2539898828337886,0.2467157450489308,0.2413925793419633,0.2374971220407804,0.23464645226631198,0.2325603510630976,0.23103375606109883,0.22991660398020425,0.22909907950893776,0.22850082053189288,0.2280630185868816,0.2277426380319547,0.22750818567023062,0.22733661498944904,0.22721106070504177,0.22711918091380234,0.22705194389295472,0.22700274028777145,0.2269667334163707,0.22694038382708265,0.22692110137268884,6.119566171194009,6.0109034454625405,5.919700110103523,5.843150876457707,5.778901195799702,5.7249748366704205,5.679713098726234,5.641723793406792,5.609838422137278,5.583076234925752,172.9321971410841,168.75997243148345,163.29840537606816,168.7416028343755,163.29832491841972
X158,0.5600268673319992,0.5109363831666831,0.49226152357509884,0.48516752961016074,0.48248299461711774,0.4814773780272112,0.48111101605388146,0.48098805272580536,0.48095776436475346,0.48096276235257984,0.48098119575297926,0.48100474473820815,0.48103024150196666,0.4810564798898654,0.48108300065399784,0.4811096289339635,0.4811362981509947,0.4811629829549705,0.4811896736937352,0.48121636669219353,0.4812430605510389,0.48126975473747985,0.4812964490486541,0.4813231434073211,9.350212550599892,7.990836792928753,7.192533496864624,6.72372408275631,6.448412346176777,6.286733527412856,6.191786465723223,6.136028113501103,6.103283615807339,6.084054171491163,195.73711096725074,187.75752062114142,181.7008258810292,187.75752007706348,181.70082588102917
X160,0.2508225746922209,0.2468557439111353,0.2464245700089588,0.24638149417665856,0.2463810186636201,0.2463852192552626,0.2463899331283867,0.24639470334282418,0.2463994797416726,0.24640425681936456,0.24640903397157107,0.24641381113195682,0.24641858829324037,0.24642336545462248,0.24642814261601542,0.24643291977740953,0.24643769693880377,0.24644247410019804,0.2464472512615923,0.24645202842298658,0.24645680558438085,0.24646158274577512,0.2464663599071694,0.24647113706856366,5.830226836422506,5.9858552280038575,6.1099510610898875,6.2089032871768985,6.287806363969065,6.350722538505616,6.400890987940616,6.440894585382001,6.4727928765645055,6.49822811352925,200.76061137055234,204.54478031569667,197.94983829575654,204.54816936839708,197.94984132754536
X161,0.8071234774918487,0.7092685972247827,0.6372868598830002,0.5843373238291991,0.5453878142473381,0.5167366794172608,0.4956609961579892,0.4801577908755637,0.46875368259246486,0.46036485696812296,0.4541940636356966,0.4496548477720333,0.4463158150825637,0.44385963330222666,0.4420528738305134,0.440723827334542,0.43974618497754425,0.4390270343826679,0.43849802950229505,0.4381088952021192,0.4378226492539407,0.4376120876488302,0.4374571992047182,0.4373432637599972,12.71148996043194,12.304242054817013,11.972019540184881,11.70100083706389,11.479910651401081,11.299550884220757,11.15241795961888,11.03239065064449,10.934475415569707,10.854598649676404,337.5053467266361,325.5494308406557,315.0268472520597,325.52770153015905,315.026807847733
X163,0.28636852249075817,0.28959350110766036,0.29215169608017827,0.29418096892035056,0.29579067744690896,0.2970675690945864,0.2980804557464292,0.29888392201652925,0.2995212668230917,0.30002683677365305,0.3004278771089296,0.3007459999529399,0.3009983489936203,0.3011985233587479,0.3013573104749826,0.3014832674039133,0.30158318198339473,0.30166243862515074,0.3017253084815325,0.3017751796185614,0.3018147395993167,0.3018461203171146,0.3018710128835595,0.301890758762803,5.589319757121885,5.672286234805377,5.71840435460427,5.74342329358999,5.756360949811868,5.762380925460635,5.764439872678311,5.764230755323465,5.762722955822144,5.760471537581744,177.53997654649427,174.89094322590364,166.27770504947117,168.74964719497484,160.33451532789948
X165,0.2810950433469045,0.2672502861713418,0.2631625742171031,0.2619544556396575,0.26159619045815075,0.2614887422150386,0.2614553174880838,0.2614437392958143,0.2614386086637599,0.2614353808979186,0.2614327147243238,0.2614302142932541,0.26142776277771845,0.26142532569860744,0.2614228928801134,0.2614204613190538,0.26141803012910036,0.2614155990486714,0.26141316800056635,0.261410736962001,0.26140830592625114,0.2614058748913322,0.26140344385665853,0.2614010128220572,6.511263819587814,6.651571297864054,6.756678015317464,6.83541524436295,6.894398641313857,6.938584106792436,6.9716841902139395,6.996480025465277,7.015055007225354,7.0289698418695545,216.95721459248819,219.18578410851876,212.11555344241228,219.1860719288907,212.11555347957784
X166,0.8098557493852157,0.7562822578371419,0.712908267474511,0.677791963018427,0.6493612185021279,0.6263432145785678,0.6077074555212809,0.5926196348399325,0.5804042841148698,0.5705145328719515,0.562507625673935,0.5560251003502008,0.5507767399616521,0.5465275800444148,0.5430873894581032,0.5403021539055092,0.5380471808484056,0.5362215171326287,0.5347434294044383,0.5335467449803866,0.5325778893546643,0.5317934877157465,0.5311584230943504,0.5306442642077045,12.746841019067228,12.01203276693524,11.688464758665317,11.5476583054556,11.488073927435659,11.464585901823968,11.457139656161095,11.456822626797303,11.459673931945096,11.463933294185868,358.75371735046525,361.5313732442982,354.79696447376546,371.7156866681792,364.65275165819435
X172,0.07960394808056451,0.08872674653522478,0.09406049098502992,0.0971790527773747,0.09900255933967382,0.10006894185930305,0.10069268934477348,0.10105766051035071,0.10127134409458066,0.10139658089867493,0.10147010934147012,0.10151340768856104,0.10153903271042311,0.10155432543206026,0.10156357761369968,0.10156929833354744,0.10157295446605853,0.10157540358540562,0.10157714705246461,0.1015784779762585,0.10157956771618827,0.10158051645355845,0.10158138275704824,0.1015822008674793,2.5905866958632657,2.595260306167959,2.5990440205276872,2.602107282850101,2.6045872734529314,2.606595052331392,2.6082205326941774,2.6095365074950614,2.6106019092779493,2.611464449319156,80.94036432543638,81.0689028970689,78.4539552406625,81.06908735459399,78.45395550489788
X175,0.5063404140905944,0.43798527874909954,0.39639710793416166,0.37109431330005443,0.3556997574984839,0.34633350559806303,0.34063495373382613,0.3371678792098174,0.33505846509173776,0.33377506956887226,0.33299423471335765,0.33251916443243196,0.3322301253735005,0.33205427017703315,0.3319472775434462,0.331882181806318,0.33184257669659967,0.3318184804226345,0.3318038199300079,0.33179490029187775,0.33178947346575394,0.3317861717127738,0.3317841628824754,0.33178294068348235,9.566556320480277,9.075372334106413,8.920207684264179,8.873896193634868,8.862847585174599,8.863222355400431,8.867297718787665,8.872571885972139,8.878234404559104,8.884022729230571,277.5791422541537,282.11216278265385,278.3632469821899,293.17188098053856,289.06620007691697
X176,0.33539186556117256,0.32004937091254815,0.3080998303756237,0.2987929006804322,0.2915441750843657,0.2858984869264099,0.2815013285080835,0.27807659061698825,0.2754092248987507,0.273331740401812,0.27171368637738214,0.2704534609317378,0.2694719311744671,0.2687074642548873,0.26811205727226367,0.26764832304665215,0.2672871424789404,0.2670058360855628,0.26678673989371476,0.26661609627376026,0.26648319006126264,0.2663796757234563,0.2662990533211613,0.2662362603604029,7.076057473679784,6.804339799525987,6.636901890863188,6.533723275984041,6.470142533406692,6.430962798037864,6.406819455237111,6.391941840671636,6.382773954642536,6.3771245184461165,199.25447432224217,197.40965724442256,191.04160324351557,197.4096566849659,191.0416032435154
X177,0.47626530418531443,0.4092325370762026,0.3652160142895937,0.3363129216413313,0.31733394030098355,0.30487154615165285,0.2966882161220747,0.29131469883714817,0.2877862222992304,0.2854692768018072,0.2839478733348035,0.2829488560890438,0.28229285951813365,0.2818621046909548,0.2815792530277511,0.2813935207774567,0.2812715612018661,0.28119147743582834,0.28113889108045825,0.2811043606767582,0.28108168656726157,0.2810667977971814,0.2810570212070784,0.2810506014884899,7.7539256331079045,7.150401022909747,6.904470120817932,6.8042554691174235,6.763418891322474,6.74677834966808,6.73999747718797,6.737234332060457,6.736108375036772,6.735649557580329,210.51447047787667,208.7953543480045,202.0600203367772,208.79535434800312,202.0600203367772
X178,0.5078960071695933,0.44951021512220574,0.41167746428755164,0.3871626468032684,0.37127756673298085,0.3609843728717081,0.3543146022821397,0.349992732868522,0.34719225345509547,0.34537760238759346,0.3442017471104582,0.34343981791231754,0.342946104005285,0.34262618789944194,0.3424188890704643,0.3422845638404724,0.342197523949792,0.34214112395278395,0.34210457795487836,0.3420808969259108,0.3420655521230569,0.34205560901733506,0.34204916609641023,0.34204499122075216,9.160487620757458,9.13529066221492,9.128742844370246,9.129704198276839,9.133689158541689,9.138891589349564,9.14458424088974,9.150474282311547,9.15644380377735,9.162445328288806,285.24314545153345,290.9438466012513,287.0696949420901,302.3335229457351,298.0919623722358
X183,0.2291899895906585,0.2221301699065027,0.21633633865110716,0.21158147491268406,0.20767926786274338,0.2044768164996142,0.2018486384962548,0.19969175339977271,0.19792164752662403,0.19646896244513043,0.19527677728942544,0.1942983784171647,0.1934954290190278,0.1928364669594348,0.19229567198905356,0.19185185402452576,0.19148762285296222,0.19118870672756455,0.19094339315476078,0.19074206996110002,0.19057684865743335,0.19044125534258008,0.1903299770350926,0.19023865349358413,4.397240362435313,4.459196912770308,4.494017318333334,4.513586849513137,4.52458518639075,4.530766398038697,4.534240321220163,4.536192712265491,4.537289982007727,4.537906662201026,140.3766647032403,140.69963707742988,136.16093911264863,140.69963708307026,136.16093911264863
X186,0.27871560941793216,0.2777244528191242,0.2774975452360962,0.27744799418500293,0.27743960162907344,0.2774407605777075,0.2774441361097969,0.2774480260364701,0.2774520353368521,0.2774560723398631,0.277460115771724,0.2774641606955051,0.27746820596551075,0.2774722513158635,0.2774762966848621,0.27748034205818783,0.2774843874325177,0.2774884328070806,0.27749247818169753,0.2774965235563271,0.27750056893095953,0.27750461430559265,0.2775086596802259,0.27751270505485925,6.277577018166712,6.2165438676502385,6.1640727315239365,6.118962490563301,6.0801805241384,6.046839072446874,6.018174914762889,5.993531898515903,5.972345919271571,5.95413200779082,184.19052719046155,181.14617421884748,175.27557727257252,181.11782949129454,175.27531617251654
X187,0.3330534016631429,0.31090614969320235,0.293789418497614,0.2805605769591838,0.27033653088115694,0.26243477184186764,0.2563278161964721,0.2516079927914062,0.24796022878778134,0.2451410169054343,0.24296216004142976,0.24127820813148412,0.23997674859926052,0.23897090223036369,0.2381935235314699,0.23759271841830273,0.2371283800147403,0.23676951130956847,0.23649215594424947,0.23627779900099244,0.23611213103538575,0.23598409284632021,0.23588513721661142,0.23580865834165599,6.9512642721740505,6.887719756825566,6.860508008798139,6.8510890685322385,6.850383585329519,6.85394523832079,6.859596584434553,6.866271290747679,6.873447154903728,6.880868445043395,214.997527478869,222.08229337747565,221.924343825954,236.56135052956287,235.93633461836123
X192,0.24962532118628694,0.23815974372993173,0.23442755000010976,0.2331967143501223,0.23277494139051785,0.23261485924689332,0.23253942083234225,0.23249136037847595,0.23245215530869376,0.2324158145072981,0.2323804001517022,0.23234528545441485,0.23231026768141805,0.2322752812585218,0.23224030497579573,0.23220533197290133,0.23217036003086639,0.23213538843196577,0.23210041694405173,0.23206544549203625,0.23203047405163213,0.2319955026149837,0.23196053117955004,0.2319255597445093,5.371688224642497,5.231554073882106,5.123265637126441,5.038465048762943,4.970987953978881,4.916287824746793,4.871011363319805,4.832685340519234,4.799485622900331,4.770066818433545,145.21233144339303,125.39049069184827,104.14951871971495,89.85198839689053,69.75755560803917
X194,0.18629232530462653,0.18957721815203815,0.19037943039320687,0.19056573010946307,0.19059923198398715,0.19059482720863216,0.19058101841232525,0.19056487663195498,0.19054815607632805,0.19053129193600932,0.1905143921746728,0.19049748357634333,0.1904805727857002,0.19046366145117982,0.1904467499817324,0.19042983847881176,0.19041292696758697,0.19039601545430204,0.19037910394050606,0.19036219242658325,0.190345280912629,0.19032836939866696,0.19031145788470297,0.1902945463707385,4.499420301424158,4.571003927629372,4.636238835146674,4.695688088899078,4.749864815842093,4.799236633938958,4.844229688332107,4.8852323295484625,4.922598465486394,4.9566506161165105,155.91371582615514,164.02030755719755,159.16942574955686,164.50126140830474,159.19629384209165
X195,0.40222811441915923,0.39050717795061574,0.3804092103428864,0.371709483142725,0.3642143854857178,0.35775711532131155,0.352193967263174,0.3474011344516626,0.3432719532544269,0.3397145294864511,0.33664969332149147,0.3340092373818301,0.3317343987953489,0.3297745514383779,0.32808607926041666,0.3266314056167736,0.3253781570070957,0.32429844260893964,0.3233682335725337,0.3225668282630472,0.3218763915494301,0.32128155788677826,0.3207690893588952,0.3203275810708474,8.301750118153244,7.910967760179632,7.736490899947215,7.6585903137630815,7.6238091896658915,7.60828008195668,7.601346631917215,7.598250978879711,7.596868828914822,7.5962517253498225,236.743841112372,235.468372629499,227.87261867369148,235.4683726294812,227.87261867369148
X196,0.5298588375250426,0.5223854971567634,0.515583327631149,0.509392051979957,0.5037568066299698,0.4986276552331267,0.4939591461589304,0.4897099097278772,0.48584229161682146,0.48232201918772083,0.479117897782957,0.47620153429597295,0.47354708556766684,0.4711310293789739,0.4689319560103025,0.4669303785207427,0.4651085600658481,0.46345035672378093,0.46194107443703314,0.4605673388020229,0.459316976552716,0.45817890768804687,0.45714304728723315,0.4562002161429281,11.049138020086094,10.887555220926169,10.805929386585419,10.76469494290414,10.743864780989876,10.733342130345473,10.728026464675667,10.725341181046282,10.723984672074845,10.72329941239894,333.0604872236781,332.40059534783865,321.6779954974994,332.4005953474161,321.6779954974994
X200,0.30828789777665033,0.3095134089931332,0.3098042010811252,0.30987992258530495,0.309906158255065,0.30992100767308944,0.30993323721554533,0.3099448639478619,0.30995635197891025,0.30996780809602653,0.30997925687003003,0.3099907039544484,0.31000215065010817,0.31001359725631805,0.3100250438419463,0.31003649042283893,0.31004793700264194,0.3100593835821942,0.3100708301616888,0.3100822767411701,0.3100937233206484,0.31010516990012593,0.3101166164796033,0.31012806305908064,6.409206580055118,6.126120660314836,5.907882017436469,5.739635905835129,5.609930397701325,5.509936890094374,5.4328491726380985,5.373420152446338,5.327604702754809,5.292284325207545,165.7689577183837,160.37759892882303,155.20248790387484,160.37590361691886,155.20248737100158
X201,0.39029662239827545,0.36391411767739335,0.3470416225842948,0.33625109705692485,0.3293501946999019,0.3249368365904779,0.32211434631394237,0.32030926928107556,0.3191548620819894,0.3184165800269652,0.3179444239340352,0.31764246430414333,0.3174493510107861,0.31732584859397406,0.31724686466338475,0.3171963517952776,0.31716404712487983,0.3171433872065538,0.31713017449706055,0.3171217245269592,0.31711632048816224,0.3171128644244166,0.3171106541559373,0.3171092406152418,8.475631533728176,7.924509365664483,7.78045791892451,7.745334640065175,7.739359480037006,7.741184073258399,7.74509580462776,7.749566033876391,7.754185711728342,7.758845380573747,242.4295714152343,245.8854402378598,242.2306178549878,254.72450332911498,250.78454987878314
